,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
142424,-0.64060867,1.1676885,0.20575097,1.6200905,-0.57975185,-0.7916978,-0.09418388,-0.5473486,-0.24372812,-1.7266371,0.64820004,2.0927846,-0.060875814,0.10126308,0.39724696,0.12281628,0.010338354,1.3023543,0.4648397,-1.1104039,-0.96509546,0.8740791,-0.23163867,-0.73556584,0.4364612,0.75429994,-0.21920528,-0.07730711,2.3869648,-1.1877974,-0.54698455,0.6899059,-0.6258745,0.8080057,-0.828304,-0.6845172,-1.0909655,1.1093988,-0.036857624,0.18062869,0.34968305,0.38268247,-0.13028985,-0.55227405,-1.7634807,-1.12051,-0.40046883,-0.60696995,0.7227923,0.2611893,0.118307844,0.36471644,0.57379895,-1.7233133,-0.24323106,-0.9862255,2.872939,0.1528412,-0.9697246,0.4586765,0.33472383,-1.138222,0.20466833,0.24282059,-0.13616979,-0.5227292,-0.035900414,0.32881168,-0.47587776,-0.99060714,-0.60859954,-1.2616796,-0.64107007,0.43473235,-0.32812902
142626,-0.33911884,0.9672513,-0.5087847,-0.35462153,0.44522694,-1.1258966,0.5298603,0.62125885,-0.021207357,-0.109976776,1.0319271,0.28072485,-0.779183,0.7381504,-0.10881667,-0.04632509,-0.9082207,-1.1416967,-0.11849432,-0.84525335,-0.44867346,-0.7109518,2.800314,-0.7206897,1.0123671,0.29746494,-0.57262534,-1.4307667,-0.32267004,-0.3422967,-0.08118898,0.7443122,-1.531379,-1.5882066,-1.2022617,-0.6604216,-0.397562,-0.42576084,-2.1550488,-1.1758752,0.45282093,-1.3027389,-0.5656778,-0.37264994,0.13079627,0.09268753,-0.3815068,-1.5278935,1.4706696,-0.5513561,0.5751016,0.9234955,-0.055924546,-1.9662797,-0.09385829,-0.009824117,1.1281539,-0.12619042,-0.31677264,-0.11041515,-0.4110453,-1.3553433,-0.7878263,-1.5015413,-1.0407767,-0.62330544,-0.5826315,-0.061520223,0.57511604,1.0420953,-0.5962677,-0.89670485,0.6181912,-0.8259224,1.0754367
142828,-1.1849622,-0.06951453,0.57566446,0.33558053,-0.14331457,-2.5835383,-1.4683577,-0.1605676,0.033838257,-1.1431804,0.1850199,1.0905833,0.70677614,1.0295489,2.0800402,0.96203625,0.19956276,0.41952792,1.3888129,-1.9037377,-1.3041341,0.8666928,-0.07657211,0.19999209,0.029631177,0.6413153,1.1751426,-0.7631343,-1.5597962,-1.1159072,-1.0578434,1.4193089,1.2946365,-0.644155,1.010011,-1.081362,0.63485366,-0.52176976,0.23396997,0.003543219,-1.4119492,0.27897424,1.5049449,-0.9451957,1.7118454,-1.3319021,0.6892846,1.1730901,-0.67849267,0.725939,0.15301691,0.84162205,-1.4214039,0.47279847,-0.15382233,0.77651316,0.29970598,0.96521515,0.6356708,0.23145904,-0.7846568,-0.72285056,-1.7608541,0.33886397,-1.1727121,0.9102071,0.19606405,0.5083711,-1.0995357,-1.1324489,0.8372365,-0.56822157,0.36777464,-0.23729505,0.3681458
143224,1.2060627,1.1885115,-0.8864997,-0.8447581,-1.1962013,0.16971901,0.10289109,-0.51316893,-0.6118004,-0.5906175,-0.28280768,0.068325505,0.8553875,-0.6892889,1.082664,1.2379832,0.96072793,0.41047388,-0.7888061,-0.14982826,0.22904417,0.10126664,1.1471195,-0.18297684,0.50745714,-0.3731398,0.9750825,-0.23898742,-0.5949525,-1.0274215,-0.5659077,3.5604153,-1.0910217,1.9596504,1.8683724,0.41771728,1.282521,1.3463242,-1.0991048,-0.030538747,1.3128917,-0.67541564,0.7914685,1.6979632,0.50389606,-0.2417555,0.4817683,-0.7758446,0.73914456,-1.0054924,-0.99952906,-1.4724896,0.3785409,-1.4452538,-0.60135156,-1.1510618,-1.0473939,1.0367168,1.3472041,-0.54078764,-0.6512936,-1.8753655,-0.19777498,1.1699742,-1.1582023,-1.2868414,0.11982633,0.37408504,1.1398749,-0.7207293,1.2322662,0.040233947,0.6989966,1.0717181,0.10293399
143325,-0.68665284,0.6750921,-0.23827343,-1.0764002,0.82979506,-0.6047006,-0.28479648,-1.0384916,2.0379424,-1.1485252,0.9069949,-1.3691049,-1.3187969,0.28812474,0.32209763,-1.7742046,-0.4734233,-0.06615749,0.0007600337,-0.86994874,1.5099487,-0.08088873,-0.19045117,-0.3547036,-0.35316306,-0.17888291,-0.83132476,-0.36680076,0.30563706,-1.5355228,-2.0665712,-0.50052595,-0.22333166,0.09752688,-0.16180979,0.021217588,-0.7860544,0.6193855,-1.3225265,-0.54122657,-0.24970968,-1.0992723,2.3165376,-0.06465798,0.25979543,-0.6614186,-0.11407074,-0.27666146,0.27822056,0.20398927,-0.6916693,-0.74723125,0.8770143,0.41928616,-0.23851907,1.6798503,2.3536139,-0.6391675,0.55265146,-0.8684962,0.74774843,1.5723644,-1.8154517,1.0411525,0.7931354,0.5809763,-1.7505689,0.4773787,1.5724804,-0.26046503,-0.16797745,-0.5517476,2.0170882,1.9077953,0.77257925
143426,-0.31422386,0.9774651,0.3644511,-0.56923574,0.813952,-0.44049513,-0.8712251,-0.1325341,-0.84408164,-1.0920937,1.5095096,0.8561872,1.265222,-0.57208663,-0.64548546,1.1623812,0.17883225,-0.035391457,-0.15704304,1.0706252,-1.2396736,-0.49116838,0.8640058,0.16842858,-0.37408698,0.48747578,-0.9009863,-0.16369073,-0.57374203,-0.55113316,-0.6040639,1.5735502,0.7191603,1.2246732,-0.18508428,0.88952905,0.84836763,-0.20866172,0.3643498,-0.11615837,2.3316185,1.68346,0.47619194,0.7910236,0.28751844,-1.0108608,-1.3113787,1.3180176,0.97076875,-0.6166045,2.6881728,-1.2884557,1.0579917,-0.7013868,1.0435182,0.08550402,-0.09012972,0.7844761,1.1489595,-0.474641,-0.23524174,-0.8702527,0.578123,-0.8000508,-0.49364805,-0.40571812,0.18994711,-1.7789766,-1.2636205,-0.838383,-0.22274841,-0.0483891,0.47514406,-1.5008274,-0.083162
143527,0.49918136,0.013222709,-0.13652903,-0.7497342,0.87062544,0.47983024,0.9823852,-1.7348542,1.018755,0.1760824,0.9357995,-0.25623193,-0.3419877,-0.7073479,2.5011456,-0.20780969,-1.1299422,0.3000238,1.0658,0.30561665,0.37043253,0.48004624,-0.17779829,-0.04976297,1.1861469,0.8978882,-0.23646086,-0.61579585,0.9756269,-0.5598832,0.4372364,-0.18630923,1.7023817,-0.39690757,1.5824509,0.64134866,0.6614798,0.31413326,-0.2222503,-1.136639,-0.35840842,1.3420002,1.5362979,-0.497031,1.322274,-0.87484676,-0.56403285,-1.0215439,-1.3489301,-0.603871,1.1707726,0.79853797,0.73269135,0.105431415,-2.197069,0.30960554,1.6450881,0.9181084,-0.10810025,0.12653798,-0.66400796,-1.3433951,-2.1231253,0.5752314,-0.6847177,0.07587679,0.23516768,0.15999594,1.8405933,1.4612733,-1.626237,0.27990687,0.91503227,-0.419357,2.4547615
143830,0.88662946,-0.52048063,0.8564959,0.44140399,0.19329524,0.4558955,0.36426997,-0.38463187,0.025724208,-1.1788195,0.8796672,-0.94017506,-1.7929186,-1.1999741,-0.6213694,1.5405829,-0.77341634,0.2789753,-0.20916724,-0.940071,0.8637442,0.5180964,-1.393259,0.3711303,-0.05340264,1.0135921,0.66047007,0.8814353,1.2918693,1.2216433,-0.667669,0.7877974,0.48296863,1.8610873,1.5933805,1.6982158,0.3391243,-0.41351768,-0.31404206,1.2844106,1.0347761,0.26770663,-0.540576,-1.2143734,0.124922134,-0.09519131,0.7904793,0.4650972,1.0975283,-0.45365933,-0.59090567,-0.7538222,0.8292962,-0.6709584,-0.3399375,0.71102834,1.9690505,-1.3536805,-1.7580999,0.9295623,-0.3655766,0.48052529,-0.11036747,1.4008079,1.4061364,1.3227382,0.70267075,0.7245493,1.6272855,0.7500029,1.2894709,-0.39059958,1.2398578,-0.73377913,-0.9636145
144125,-0.1970839,0.7229686,1.9013023,0.80712545,0.51999784,-1.0592829,0.08456441,1.2215757,1.3565884,0.90554017,-0.1688273,0.9313657,0.35479543,-1.1920793,-0.20917118,1.0713764,-0.2272343,-0.10862861,-0.6270499,-0.2953699,-0.19437681,-0.8595395,-0.9591217,-0.5497879,0.6396138,-0.7960496,-1.0865905,-1.2362571,0.55731386,1.916674,-0.5103111,0.24321835,0.744766,1.1857139,1.0926566,0.35689437,0.25145298,-1.9018061,0.0494697,0.60082775,-1.2351369,0.71457946,1.4033784,0.6604962,-0.5520639,0.27511066,0.64949185,0.5269372,-0.16109836,0.11490068,0.27803835,-0.70945704,1.4327462,0.067936525,-0.34479636,-0.7375713,-0.50227845,-1.3201152,-0.8487615,1.3665657,1.8316551,0.9641197,-1.6366491,-0.010446158,0.5813452,1.3961809,-0.09998834,-1.0811696,0.56595886,-0.9413562,-0.17606515,-0.979734,1.3678794,1.2590008,0.69467425
144226,-0.54495597,0.527891,0.6142301,-0.23883979,-0.20861502,-1.3622369,-0.7422569,-0.82246,-1.806952,-0.25783682,0.4308122,-1.1127331,-1.8134562,-1.1651231,-0.48927212,0.9005706,-0.8538586,-0.78057617,-1.083386,-0.26534954,-1.1625605,-0.38425294,0.77612317,-1.0262933,0.85257596,-0.9918846,0.2119207,-0.89037347,0.1666601,-1.40911,0.025660656,-1.0972098,-0.10419737,0.47439376,1.6900154,0.7703961,-0.87934524,-0.38175747,-0.81543165,0.5753132,1.8203728,-0.97676456,-0.50777733,-2.01174,0.9775242,-0.8677052,-0.29984918,1.0997337,0.88236785,0.7322767,-0.8599996,-0.17454225,-1.0570667,-0.036975257,-0.79743403,0.79500705,0.4829792,0.6057841,-0.21610197,0.46079102,1.9711707,0.5603089,-0.677053,-0.44200283,-0.94486505,0.48335597,-1.1664795,-0.09601797,0.075318575,0.2798501,0.53947085,2.628368,1.1698271,1.0990216,2.0869973
144428,-0.6164332,-0.4552461,0.22693518,-0.2552287,0.51491195,0.41032374,-0.92673475,-0.31343216,0.03492193,-0.6374776,0.14155117,-0.52680135,0.64171046,0.97188926,-0.42048272,-0.47876632,-0.2580038,1.4408642,0.8343846,0.52725035,-0.12497908,-0.123044595,-0.5046657,-1.5387732,-0.07415025,-0.15629622,0.1471562,-0.032490935,0.9185177,-0.98670065,-0.56755877,0.42155507,-0.039593067,0.96771777,0.5717574,0.6119822,0.20485534,0.97881544,0.5093272,0.77697736,-0.4087919,0.36831498,1.4619561,-0.7215169,0.101614125,-0.26538524,-0.54942,0.6451463,0.16127495,0.09743272,1.2934194,-0.9478263,1.585001,-0.5906745,-0.5404728,-0.7854687,-0.2414746,1.1277617,-0.29684058,0.9165522,2.0196257,0.60214084,1.3439816,-0.46188438,-0.50320417,-0.21055254,0.20154798,-2.0985544,-0.8986163,-1.5587176,0.92947686,0.7283301,0.90005344,0.7382776,-0.90458083
144731,-1.1315781,0.35809135,0.13283297,0.9728514,-0.3520023,-0.69144154,1.0845302,0.7614728,-1.1672608,0.3346385,-0.59212863,-0.10413581,1.5530062,1.5232134,0.28944635,0.72172713,0.26343298,2.1588738,0.14940058,-1.5595794,-0.5852624,0.78559357,0.7763911,-0.45485717,1.7012326,0.90496784,0.6922959,-1.07441,1.8730272,-1.534412,0.066011555,0.7023899,-0.7558109,0.3482039,-0.45720032,-0.3739919,-0.12255652,0.14505097,-1.0134928,0.4884956,-1.5555799,-1.057388,0.019724846,-0.9184432,-1.0444343,0.74214953,0.7499128,1.8934444,0.3752861,0.14673269,-0.1334097,0.6123549,1.3691461,0.44865656,-1.110558,0.92496735,1.8112468,0.60396564,1.2611221,2.444124,-1.0086434,0.3528432,-2.1241708,0.7112103,1.1029046,0.8645572,0.03195092,0.9216096,0.85222685,0.053325206,0.7930472,0.3997254,1.0573144,-0.6624994,-1.6720557
144832,0.10296549,1.0034667,0.35670945,-0.9852685,0.21269089,0.46317208,1.8066152,-1.415887,-0.6037327,1.2872719,1.5948989,0.49085683,1.1215206,-1.4604126,-0.527182,0.40494645,-0.3848991,-0.22101454,-0.4172182,-0.46807116,1.8533529,-0.75335634,-0.6571522,0.012715129,0.7391013,-0.18520191,-0.13990487,-0.5390103,0.013677186,0.13442798,-0.111319125,2.5993729,-0.08690043,-0.43495578,-0.48550257,1.7919935,-1.3498954,0.06921473,1.0521241,0.24237366,0.6212027,0.6593442,1.6651102,0.24813429,0.2534227,-2.2307801,1.1670122,0.31359524,0.9361919,0.19382015,0.7883908,0.00848437,-0.73193616,-0.5828954,-1.6813062,1.3571031,2.053788,-0.39232895,-1.6985408,0.11954724,-0.49690783,-0.7766229,-0.90699935,0.4670524,1.1317055,0.646714,-0.53774154,1.2517033,1.3064128,-0.8087586,0.61973786,0.61164606,1.7737179,-0.8433412,-0.87454784
144933,-0.60010433,0.56887823,1.4794593,0.5902029,0.41175255,0.7702225,0.8137693,0.647718,-3.003632,-0.30129096,0.23584348,0.16831803,-0.8411505,-0.5705448,1.3997306,-0.40281022,0.20929356,-0.94770765,-2.1145012,-1.5689135,0.5275935,-0.48346666,0.9431206,-0.24694015,1.1715869,0.55744416,-0.4389788,0.17908321,0.8382347,-0.8304746,0.52843344,-0.117852144,-1.2469753,1.2692428,0.72069186,0.3921,1.8260188,1.21328,-0.2503313,1.335864,0.70763177,0.32299125,0.15715988,0.14433199,0.37836924,-0.10322426,0.24306801,1.2916356,-0.5158578,1.5073404,-0.34261927,-0.7033145,2.1198025,-0.80981374,-0.20180908,-1.2637266,0.26095265,0.65830714,-0.15265526,2.2541225,-0.107145004,-2.6769056,0.26231605,1.2375315,1.8268896,-1.9369769,0.19465338,0.9570714,-0.86368215,-1.8091862,-0.8460711,-1.3229775,0.9681149,-0.95540553,0.99921936
145127,-1.0894676,1.3382486,0.12536986,0.1734519,1.9356823,2.4123843,0.45874748,-0.146526,1.103091,0.36545804,0.7873733,-0.8372537,1.1273177,0.37639555,-0.15753618,-0.33139753,-0.50129473,-0.738936,1.3591411,0.13493702,-0.77361673,-1.2623355,-0.4950044,-1.0040956,0.2488502,-0.54535824,-0.7143318,-0.31379738,0.5611438,0.102234684,0.10821436,0.8688239,-1.2478563,-0.76654786,1.5709076,0.4384427,-1.0782577,-0.21052036,-0.7716062,-0.020122001,-1.5507014,1.0615983,-0.39405578,-0.7677696,0.103219144,-0.19004461,-0.10783965,-0.19879453,1.3154719,0.551356,1.2500591,2.3255682,1.3106452,-1.6680099,0.7183425,-1.2947693,0.0007149733,1.2983767,0.10512799,-0.53332597,-0.7912795,-0.9439708,-0.49468464,0.34023622,-0.9273735,-0.37364492,-0.5813655,-0.4273309,0.9307699,0.54720294,0.5727896,0.5042229,1.3839241,0.1873673,-0.8227423
145531,0.31858218,0.31161162,1.8355154,-1.5478097,-0.82409847,-0.269428,-0.9403596,-0.7697454,1.1126887,-0.0033760504,0.70066607,-0.0735693,-1.0137359,0.057294533,-0.45890275,-0.83371776,-0.9193403,-0.59635866,1.2216223,0.030877497,-0.03683349,1.1343547,0.78792214,-0.18843916,-0.107197076,0.20831393,-0.5763831,-0.9262687,0.33882898,0.5635081,0.15731844,0.78106856,-0.811487,0.097571045,0.14404175,0.5936771,0.5261221,-1.1768596,-1.4902582,1.0790389,-0.9505548,-0.8151418,-1.0203135,-1.1713312,0.59025365,0.82886726,0.8221621,0.47715342,-0.7355047,-0.95365137,0.075624384,0.91104424,1.345844,-0.78405523,-0.33516026,0.40993345,0.69473666,-0.122070655,-1.179488,-0.1939621,0.53526753,-0.26889187,0.4261217,-0.105545476,-0.30483323,-1.3278626,-0.5642927,0.24377586,-0.5672287,0.06284257,-0.821282,0.17719677,-0.8682529,-0.7363698,-1.0858366
145632,-1.1964387,0.9621646,0.5436416,-0.23667693,1.0178806,0.6608066,0.160542,0.13696821,-1.3994002,-0.62185526,0.66013527,-0.9222749,-0.02699026,0.7874947,-0.07326229,-0.7974234,-0.43205225,0.009843873,0.0066449456,0.8580427,-0.45012462,-0.42049047,0.13422112,-0.9048811,1.7805415,-1.3347989,1.3543379,-1.327768,0.316768,0.1323547,0.8744447,0.044641327,0.08390605,0.39719844,-0.2900714,-0.9565207,-0.96684223,-1.4844791,0.30433196,-0.6248912,-0.18156992,-1.1940705,-0.4128474,-1.141488,-0.48742062,-0.8344542,0.31710866,0.60088855,-1.1305077,0.5878363,0.31491092,1.2130688,2.3116903,0.23039341,-1.0490897,-1.1337796,0.6209283,0.5045533,-1.1443528,1.8243371,-0.9611238,-0.5611582,1.8918214,-0.75193876,-0.5267687,0.81601316,-0.9962672,-0.6010978,-1.2307286,1.0480717,0.1499503,1.1834123,1.4379305,-1.0892991,-1.1927786
145834,0.15143064,1.1838645,0.6789033,-1.4766732,-0.72701013,0.024528567,0.29658186,-1.6865559,-0.69369686,-0.12441905,2.0172436,2.6540885,0.4564605,1.7498505,1.9030834,-0.63056624,0.68078524,-0.8750637,0.5681572,-1.1776595,0.3923648,-0.2571295,-0.3763289,-0.23255235,1.9362675,-0.1835484,0.43745798,-0.086015254,0.92777336,-0.84419096,0.009458139,1.344067,0.6168949,-0.36225924,1.2438648,-0.018486995,-0.80690557,0.21897493,-0.51543605,-0.93467224,1.3161879,-2.1747556,0.35070932,0.43670902,-0.8294389,0.3076473,-2.0492752,0.01758237,1.0121815,1.0943424,-0.36701712,1.9048715,-0.69190174,-1.8534627,-1.5870659,-1.2261605,0.74203515,-1.0457476,-0.61258906,0.43193874,1.0266683,-1.3247266,-1.1742171,-1.0395197,0.8002338,-0.36954865,0.41490093,1.6565038,-0.3516552,0.93077767,0.6276256,-0.45514745,1.2816366,-0.9217787,0.1322425
146129,0.65981513,0.73592585,2.2661371,-0.2046118,0.8993881,-0.04039475,0.043898955,-0.8107351,-0.9222547,-0.553555,1.6251945,0.85405624,0.28563824,-0.30890226,1.2021433,-1.5169574,0.5832705,-0.6720722,1.0250993,0.3009876,-1.1938875,1.4722862,0.7151856,0.6652119,-1.3603215,0.60295784,-0.18955137,0.11655374,0.17824362,-0.6637064,-1.4568657,0.89015484,0.26163962,0.32342923,-0.10684485,-0.92710996,-0.5733287,0.28958204,-2.1442337,0.20695563,1.0927233,0.6882186,0.68784773,-0.63212526,-1.4227681,-1.5054036,0.06071258,0.4592357,-0.70571446,0.72524536,-1.8804847,1.2516243,0.688298,0.95027393,-0.6203831,0.1834155,-0.00977531,2.7348819,-0.37965137,-0.6754188,-0.5118609,-1.9536263,-1.7020975,0.6655751,-1.7640097,0.5955074,0.5722512,-0.24438609,-0.8383637,0.3624242,-0.88819647,-2.050725,-1.0957779,-0.29930362,-0.78620714
146331,0.9716974,-0.22308068,-0.29211536,-0.7866259,-0.06402094,0.6774542,-0.6302969,0.032545574,1.7511357,-1.3357091,1.3051283,0.0714339,-1.6492199,1.7906373,2.5969684,-0.64997864,-0.33161905,-0.95259863,1.4942737,-2.123801,0.11886145,0.89406705,-0.116155446,-0.5786264,1.3734301,0.15747032,-0.7795713,0.5982543,0.77110136,-0.5208158,0.21433897,-0.8579913,1.3625602,0.68159246,0.054911844,-0.10410136,-0.3248089,-1.3015816,-0.039627936,-0.3544487,-0.27659965,-0.4734547,1.5907696,0.74735105,1.0197706,0.2617886,0.65911514,-0.84257275,-0.919673,-1.4060229,-0.1642269,0.24860127,-0.8555035,-1.77149,-0.66093594,0.10235926,2.355206,-0.17018388,-1.1241986,1.7747465,1.4515808,0.45339778,-0.82163745,0.4703791,0.69961536,0.5641474,-0.9904296,1.2148468,1.7484622,-0.10146925,0.9228846,-0.89152825,0.014286303,1.0407937,1.3064139
146432,0.9954946,1.1130061,0.6993556,0.4332599,0.47362325,1.5479997,0.7849376,0.21317793,0.2900508,-1.922529,1.2466042,1.1130694,-1.2535026,-0.58427197,1.1333804,-1.1755518,-0.15598454,0.5188162,0.07074702,-0.6163742,-0.69764245,0.023927948,-0.27843484,0.69346094,-0.34098542,0.9468277,-0.14553119,0.4006235,2.4258668,-0.5713605,1.3540739,-0.42462173,0.9563314,1.0975444,0.96443707,0.3864938,-0.5152702,0.13101141,-1.0201892,-0.22307216,0.05081264,-0.022659102,1.407974,1.1323798,0.8904112,-0.25423217,0.09151747,0.6071226,2.059755,0.17795238,-0.3840134,0.07060075,0.6956437,-0.4017491,-1.0753038,0.50603956,1.1960071,0.41915,-0.09597249,2.1192687,0.44558734,1.0130135,-1.1777014,1.4823481,-0.29926032,0.5713839,0.6199952,-0.41646102,1.3686556,-0.8054685,-0.75940543,0.10482437,2.2100072,-0.6534209,1.3895708
146533,0.41499755,-0.3650388,0.16965851,-0.3911385,0.097410455,1.7416605,0.36138764,-0.119665,1.3059964,-2.2502754,0.40387362,0.57289386,-0.29794866,0.34282446,-1.8520662,0.2981812,0.64343923,-0.4206709,0.6032954,-1.002542,-0.85811573,-0.026025722,-0.1995897,0.029980315,0.3403906,1.3869847,0.43794066,0.4344022,0.38089502,-0.5366974,-0.46183744,1.0936799,-0.5201737,-0.54125416,0.72179645,1.3336982,-0.43632168,-0.16628166,-2.6862307,-0.24533866,0.14586711,0.64892364,2.0478106,-0.25557873,0.25437543,-0.08592078,-0.3595813,-0.13591844,0.78774923,0.39879596,0.73220545,-0.09458395,-0.005925293,0.62785137,-1.1078115,0.9345673,0.66539097,0.3489085,-2.1606,1.1889735,-0.25260973,0.07144766,-0.4846984,0.6001248,1.3955894,0.5127646,-1.1498473,1.1526068,0.26626235,0.49181756,-0.84906065,-2.0760298,1.375364,-1.82736,1.3985707
146634,-0.12699164,-1.7668554,0.8984645,-0.84476876,-0.09528342,1.1909173,0.20293425,-0.06093485,0.90834844,0.39463842,0.68522847,-0.57050514,-1.0668969,0.004197814,-0.49162534,1.2141558,0.34407353,-0.40720338,1.6746361,-0.24131228,0.24238336,-2.246884,0.101162344,-0.47193536,1.3031963,-1.107441,0.70610976,0.7482667,-0.002845929,-0.557309,-1.6335341,0.8604839,0.79260224,-0.83280754,0.20332006,0.9131226,0.37645295,-0.74804604,-1.7805262,0.10404583,-0.6473018,0.33637363,0.6794561,-1.2690587,-1.0104526,0.4717166,1.1642666,0.25423723,-0.9980002,-0.9523994,-0.13576052,-0.81792206,0.20145477,-0.58803904,0.6086062,0.8082991,1.8342403,-0.86199695,0.9204498,1.5334927,0.5429757,-0.731883,-0.61997986,0.77066,0.5700073,-0.83900297,-0.055526882,0.03608304,0.43117744,0.74954987,0.16364475,-1.3162407,0.9572567,-0.22719349,-0.26724806
146735,1.8885623,0.06822012,-0.16375515,-1.421773,0.10123223,0.15843502,0.58196133,-0.09697338,-1.0100267,-0.040197276,0.9711611,0.9581314,-1.2284962,2.7620344,-1.0301509,0.01860578,0.2836552,-0.05744738,0.07348147,-0.7864411,-1.1490659,-0.691419,1.3731649,-0.3378005,-0.08647144,-0.57686716,0.35619417,-0.5492268,-0.7681625,-1.5396122,-0.112436414,2.0901365,0.339237,0.08316296,-0.36536366,0.13071823,-0.17911027,0.6976062,0.5524092,-1.200407,-1.6860989,0.31017327,0.57464343,-0.6610954,-0.46866316,-0.99147314,0.84920555,0.23383564,0.67347807,-0.4932841,-0.34610054,-1.3540719,-0.19919619,0.24026817,-0.6490415,-0.69133544,0.8806244,0.9300916,0.3374576,-1.283255,-1.280912,-0.27278498,-1.0896792,0.06623125,0.85805476,0.65066475,-1.3356696,0.3679789,-0.2056691,-0.6196891,0.8042719,-0.78022295,-0.14670298,0.75518745,-1.4234928
146836,-1.5601511,0.43233272,-0.45655176,-0.11062472,0.48876533,0.68204975,0.5050199,-0.11540411,0.35604677,-0.08721788,1.8811841,-0.60718375,-0.7868571,0.40723652,0.71591526,0.9127798,0.6596967,-0.02799802,0.5186019,0.23802684,-0.77241695,-0.2886822,0.8049755,-0.49265227,0.9799656,1.3156928,-0.5261737,-1.0652763,0.02342255,-1.1856089,-0.9209601,-0.26523182,1.0574011,-1.4114996,1.2069058,-0.11001785,1.0326217,0.81437826,0.12322862,-0.68842965,0.8238229,-0.21846749,1.4199878,0.6953063,1.5637661,-0.98873955,0.63850933,-0.7772332,0.12671697,0.49942496,0.36223337,-1.2919172,0.5094432,-1.7314352,0.7467095,-0.17010652,2.2271662,0.23290877,0.058236066,-0.31494132,-0.76899225,-0.5842012,-1.6097935,-0.046544347,1.0638295,0.63934267,0.8687113,0.5115018,1.217243,0.8186103,-1.1771895,-0.6992523,0.9787284,0.4280259,0.5762571
146937,0.08746168,2.9245892,-0.9576763,-0.03238731,0.35839626,-0.64170873,-0.061782256,-1.579727,-0.4698762,-0.09328036,0.14272088,1.4958414,0.5387968,0.74968475,1.4209492,-0.7152009,0.58447844,0.6264022,-0.19986297,0.546019,0.6907603,1.4749273,-0.2672046,-1.5102758,0.8667958,0.5911048,-0.78184336,1.2585164,-0.17421517,1.2576286,2.1193252,2.3066692,0.69583184,0.4220058,1.6810039,-0.8296964,0.710465,0.44812468,-0.5751237,0.6675366,-0.20707199,3.1745334,0.40022534,-1.5841194,-0.24147546,0.27817857,1.8927187,1.046704,1.1952897,-0.24417469,-1.6953034,0.814298,0.6326135,-0.41775686,-0.2614078,-0.48004174,0.07622515,0.88109744,-0.91067636,-0.8880005,-0.3785677,-1.396783,-1.6192135,0.8702121,-0.5741051,-0.24962601,1.2477419,-0.9760417,0.4143929,-0.5070249,1.1604046,0.081343144,1.3052361,0.5540034,0.6568035
147030,-1.134603,0.771682,0.7984604,-0.10050798,1.9309292,-0.427979,-0.76622766,-1.4539735,0.021293579,0.2028144,-0.9827931,0.54783744,1.6539352,0.096243605,1.1580205,-0.60065407,1.7475188,-1.0808042,1.8206785,-0.2953003,-0.62722343,0.49968007,-0.09832304,0.5497765,-0.560476,1.3988161,0.27805114,0.24152352,-0.6668095,-0.87210214,-0.79215914,-1.3074831,1.2577239,0.4822829,-0.48570746,1.1306098,0.80831903,-1.4201603,-1.503513,-0.10693067,0.3547206,-0.06441196,0.73865855,-0.9529104,0.4848531,1.5988269,-1.2041689,0.3443603,0.8035609,1.6160303,-0.25003222,1.5299634,0.943159,-0.1834051,-1.0885854,-0.40470213,-0.76602507,0.00831042,-1.0204493,1.8626629,1.643134,-0.09587965,-1.4484106,-0.046065774,0.018568777,-0.4718643,0.052317247,-0.024087237,0.43840975,-0.26704833,1.1712123,-1.2661499,-0.11673142,-0.44627526,-0.61872023
147636,-0.66924787,1.890962,1.3773861,1.0618527,1.1097118,-0.76958656,-0.3020637,-0.5129689,-0.89247286,-0.21909317,-0.22434571,-0.017629828,1.319859,0.0097914785,-2.0734837,0.18531519,0.84575456,1.4999508,0.5300227,-0.5637293,1.0996591,-0.26570907,0.71734613,0.19142869,0.7085581,1.7872552,-0.23463474,0.03366935,0.8233221,1.2220403,0.8331585,0.06494651,0.51614004,-0.45205253,-0.4793519,0.2084671,-0.946976,0.942502,-1.0960991,-0.72959423,0.85910124,0.000768302,-0.8212352,-1.7796909,0.77044576,0.84190404,-0.6731708,-0.20596848,2.248592,-0.57625955,-0.124254346,0.8042084,0.46059218,-2.106913,-0.30739823,0.2307192,0.97325987,-0.7859138,-0.21510299,-0.2843236,1.2596698,0.5225802,-1.1478242,0.36846673,-0.61238974,0.8861772,-0.983075,0.717375,1.4043751,0.8789973,-1.0782167,-0.30488232,1.675414,-1.3579968,1.1691327
